,TMIN,TMAX,PRCP,SNOW,line1,line2,line3
1990-05-15,3.6514847147634293,4.228460073518412,2.4937715331794577,0.13818734678140934,1,2,3
1990-05-16,3.6596523759447392,4.235434067901161,2.546879845380527,0.13907919718914358,1,2,3
1990-05-17,3.665807844398564,4.242746292243718,2.6107776635288054,0.1328667971222184,1,2,3
1990-05-18,3.6732659893385886,4.2525324982973345,2.5996533815228666,0.13011995606218218,1,2,3
1990-05-19,3.6821047773936253,4.266888288580304,2.6392753806369624,0.12810347210603273,1,2,3
1990-05-20,3.6901231961264784,4.276373449096822,2.680971700795226,0.12599969447212786,1,2,3
1990-05-21,3.693485963028687,4.279807991036048,2.7134601610796643,0.1247746731942939,1,2,3
1990-05-22,3.6948564748689456,4.2809808505918285,2.7130172090835902,0.12485323750427375,1,2,3
1990-05-23,3.695513599438825,4.280279217153747,2.7248345762179187,0.1253057097339725,1,2,3
1990-05-24,3.69648825607958,4.279343347189844,2.720952768108367,0.12559668865982382,1,2,3
1990-05-25,3.6974352277899305,4.279476830850327,2.728444995572378,0.12509765980198884,1,2,3
1990-05-26,3.699621092360652,4.281867128683665,2.7346626447991857,0.12371114522030742,1,2,3
1990-05-27,3.7025367013145813,4.284960597256127,2.7328581942513406,0.12114180130504049,1,2,3
1990-05-28,3.7072556844894673,4.2893721241369,2.741447363676494,0.11374948169378833,1,2,3
1990-05-29,3.712921923890669,4.294415563193493,2.7316743319756305,0.09447503764539854,1,2,3
1990-05-30,3.7188084053936534,4.302296317798198,2.7649784767841155,0.06569867677333469,1,2,3
1990-05-31,3.7257690407332955,4.314963082469488,2.788747956518587,0.05125302799944714,1,2,3
1990-06-01,3.7340532010856267,4.3293211549065305,2.816176819452842,0.04547709632129893,1,2,3
1990-06-02,3.743133285695599,4.345448226470342,2.8094167722805423,0.041228804003870016,1,2,3
1990-06-03,3.750392751935043,4.359759634854104,2.7882438946070307,0.03262746695570573,1,2,3
1990-06-04,3.7547597322897484,4.371676812685509,2.7466906703378164,0.03146937083081758,1,2,3
1990-06-05,3.759582943118575,4.3809415237465705,2.697813745328033,0.030976161551499633,1,2,3
1990-06-06,3.76829490993986,4.391527876530608,2.702140023692428,0.031019808390377327,1,2,3
1990-06-07,3.7780409531400605,4.40304607862186,2.735691644680382,0.030381109648133734,1,2,3
1990-06-08,3.7876772312047926,4.416917746610719,2.7619867478783284,0.027941251354870623,1,2,3
1990-06-09,3.798532647443672,4.434433459987953,2.7339247710370884,0.02385590723591844,1,2,3
1990-06-10,3.8118073751333577,4.453640284063681,2.690991069981481,0.015775422465027972,1,2,3
1990-06-11,3.8238537544152473,4.471800466595596,2.6869498447011058,0.013066408665352412,1,2,3
1990-06-12,3.8332988847280856,4.488691796996109,2.6530691411248095,0.01262121090879993,1,2,3
1990-06-13,3.841157011644354,4.504653070999321,2.593792902671642,0.012066896055053213,1,2,3
1990-06-14,3.8490028611364684,4.518037227862976,2.5851263020492317,0.01148202841409211,1,2,3
1990-06-15,3.85520773088371,4.529282478018863,2.6033450277215073,0.010379218285115701,1,2,3
1990-06-16,3.8613589289497448,4.540444778570254,2.574871602753666,0.008605701732052056,1,2,3
1990-06-17,3.869618458706566,4.55451404588821,2.562591546259257,0.008951966653815098,1,2,3
1990-06-18,3.8790581881978277,4.572849263831078,2.558220099696462,0.008951966653815098,1,2,3
1990-06-19,3.8881104519190743,4.591152126079248,2.5355714744987563,0.008951966653815098,1,2,3
1990-06-20,3.8949871261132105,4.608561303331116,2.5144733710696547,0.00870754435610001,1,2,3
1990-06-21,3.9029194023055807,4.626353658194168,2.477762253581857,0.008512588475779641,1,2,3
1990-06-22,3.9102321612772144,4.642409254962302,2.4955535894104486,0.00834382069878589,1,2,3
1990-06-23,3.9176404174390744,4.656992172364555,2.517538735525775,0.007891348469087126,1,2,3
1990-06-24,3.923638442519717,4.672583904498347,2.5060785387670297,0.006945666960070417,1,2,3
1990-06-25,3.930419538003324,4.6903025271083205,2.4666076064005233,0.00623858817025177,1,2,3
1990-06-26,3.9362836249100748,4.7086962576501605,2.4360989555518358,0.00623858817025177,1,2,3
1990-06-27,3.9431014903027597,4.726986307964775,2.387409535500116,0.00623858817025177,1,2,3
1990-06-28,3.9501236106002935,4.7456042235132845,2.3371008924704615,0.00590832708941055,1,2,3
1990-06-29,3.9587634914497003,4.767659886959195,2.287929425259347,0.005844311725723264,1,2,3
1990-06-30,3.9699577041417977,4.791609883422959,2.236094932166096,0.005835582357947726,1,2,3
1990-07-01,3.980812362111157,4.813148031487827,2.215386262111435,0.004238108055024115,1,2,3
1990-07-02,3.989202447189837,4.83094348816694,2.1892285613321505,0.0017298697141859502,1,2,3
1990-07-03,3.9954874400992355,4.845459236405155,2.145227524361411,0.0013894243709399346,1,2,3
1990-07-04,4.002833123666407,4.8609042367505975,2.082308603554927,0.0013152247448478544,1,2,3
1990-07-05,4.011617508876775,4.874923742998024,2.06741828067063,0.0013152247448478544,1,2,3
1990-07-06,4.019771252918694,4.88624327605085,2.078203611406223,0.0013152247448478544,1,2,3
1990-07-07,4.025176642120328,4.8946071045997765,2.0828305050070277,0.0012861268522627249,1,2,3
1990-07-08,4.0291918101251705,4.902310803650137,2.0763866352235274,0.0013006757985552897,1,2,3
1990-07-09,4.033508193467004,4.909620205086924,2.0657307360480557,0.0013006757985552897,1,2,3
1990-07-10,4.036914588566622,4.915401211107863,2.0682426951826027,0.0013006757985552897,1,2,3
1990-07-11,4.039235163360692,4.920921130063691,2.0890568842217614,0.0012570289596775953,1,2,3
1990-07-12,4.042115839308704,4.925790928037911,2.148692190873974,0.0012337506456094917,1,2,3
1990-07-13,4.043985377031575,4.928223478868564,2.1987488029478515,0.000971869612343326,1,2,3
1990-07-14,4.04498134233855,4.928361355168046,2.227772596719726,0.0005295816450493573,1,2,3
1990-07-15,4.045533659944178,4.929844697923839,2.2423137200869814,0.0004568369135865335,1,2,3
1990-07-16,4.046732910376188,4.935304968796737,2.228625099018939,0.00039864112841627445,1,2,3
1990-07-17,4.048719561932939,4.942013672925897,2.1910174497276054,0.00039864112841627445,1,2,3
1990-07-18,4.051199579128324,4.946433696430903,2.151004119415607,2.9097892585129523e-05,1,2,3
1990-07-19,4.053649088594369,4.947629287000685,2.1765693197099973,2.9097892585129523e-05,1,2,3
1990-07-20,4.05590472520343,4.946850388425679,2.2034519890518363,2.9097892585129523e-05,1,2,3
1990-07-21,4.058320669368255,4.945849946889822,2.229818829976653,2.9097892585129523e-05,1,2,3
1990-07-22,4.058734098398948,4.943816172948322,2.2817937620061057,2.9097892585129523e-05,1,2,3
1990-07-23,4.059484496872094,4.94188464234822,2.265399603810374,2.9097892585129523e-05,1,2,3
1990-07-24,4.060826425666489,4.94080418703058,2.2502025926545883,2.9097892585129523e-05,1,2,3
1990-07-25,4.063068945969544,4.938151751709944,2.2700245995877166,2.9097892585129523e-05,1,2,3
1990-07-26,4.064803744641767,4.933782131272439,2.306152705707932,2.9097892585129523e-05,1,2,3
1990-07-27,4.065857652716401,4.9292642878905095,2.313821051189233,2.9097892585129523e-05,1,2,3
1990-07-28,4.066189498461384,4.926143820592266,2.3248086899058946,2.9097892585129523e-05,1,2,3
1990-07-29,4.065971389447512,4.923484730711101,2.3360028118152414,2.9097892585129523e-05,1,2,3
1990-07-30,4.064316117155395,4.919166096643032,2.3281963047858936,2.9097892585129523e-05,1,2,3
1990-07-31,4.060695019162214,4.9124977020815095,2.329325889310585,2.9097892585129523e-05,1,2,3
1990-08-01,4.056925609438242,4.905205211524201,2.3294044592019194,2.9097892585129523e-05,1,2,3
1990-08-02,4.053832030166528,4.899677764651001,2.333272223417851,2.9097892585129523e-05,1,2,3
1990-08-03,4.05246833203178,4.896127880629788,2.3594811654306143,2.9097892585129523e-05,1,2,3
1990-08-04,4.05094944298864,4.892227351092153,2.40850953675268,2.9097892585129523e-05,1,2,3
1990-08-05,4.049091320985433,4.888377027888277,2.431843276220234,2.9097892585129523e-05,1,2,3
1990-08-06,4.046920579356143,4.885637336573004,2.461328620658112,2.9097892585129523e-05,1,2,3
1990-08-07,4.04424371905058,4.883228237150624,2.474823284168319,1.4548946292564761e-05,1,2,3
1990-08-08,4.040916455620106,4.88110461513052,2.458380921256648,0.0,1,2,3
1990-08-09,4.037534649404261,4.878947734548655,2.4515650780745597,0.0,1,2,3
1990-08-10,4.034842485264122,4.875997135576869,2.4433099255787507,0.0,1,2,3
1990-08-11,4.032990568313291,4.87380772915974,2.4328419109260353,0.0,1,2,3
1990-08-12,4.032328417065107,4.874060469679768,2.3848410212263964,0.0,1,2,3
1990-08-13,4.03305266639876,4.87707666751386,2.360294193001814,0.0,1,2,3
1990-08-14,4.034685271582343,4.880909748117919,2.3441125910338467,0.0,1,2,3
1990-08-15,4.036220388688585,4.883291766029721,2.3261458963173496,0.0,1,2,3
1990-08-16,4.037597053992582,4.883233981567149,2.3102440335277086,0.0,1,2,3
1990-08-17,4.038485424618967,4.8823852923072675,2.3182725859021325,0.0,1,2,3
1990-08-18,4.038629523257414,4.879801171557677,2.353533007135437,0.0,1,2,3
1990-08-19,4.037567702089969,4.875375351382123,2.3707796676303814,0.0,1,2,3
1990-08-20,4.035910187828985,4.871063507700097,2.360474865795414,8.729367775538856e-06,1,2,3
1990-08-21,4.034885255485164,4.8688496077201595,2.334523268644123,8.729367775538856e-06,1,2,3
1990-08-22,4.035550843809208,4.86744184680653,2.303783462897741,8.729367775538856e-06,1,2,3
1990-08-23,4.036289221915211,4.866810437104751,2.299064335076674,8.729367775538856e-06,1,2,3
1990-08-24,4.036624767894092,4.867290987843571,2.29575377182924,8.729367775538856e-06,1,2,3
1990-08-25,4.036416523653566,4.868705871510629,2.30560878950367,8.729367775538856e-06,1,2,3
1990-08-26,4.036405493442679,4.871245444214507,2.2896955397732555,8.729367775538856e-06,1,2,3
1990-08-27,4.036507263365295,4.874466693201528,2.2689918040595964,8.729367775538856e-06,1,2,3
1990-08-28,4.036144037048958,4.877881496248515,2.2545846670287712,8.729367775538856e-06,1,2,3
1990-08-29,4.0353462123277435,4.881172467402721,2.242774891188292,8.729367775538856e-06,1,2,3
1990-08-30,4.034512946327479,4.8829443931731396,2.241143142575506,8.729367775538856e-06,1,2,3
1990-08-31,4.033778264459068,4.884799628317998,2.2305308933396644,8.729367775538856e-06,1,2,3
1990-09-01,4.03356071188727,4.888250888491614,2.2171159384148695,1.7458735551077713e-05,1,2,3
1990-09-02,4.034258325927583,4.890985074739456,2.2083362275141134,1.7458735551077713e-05,1,2,3
1990-09-03,4.034344591135237,4.891276663962181,2.183376053339467,1.7458735551077713e-05,1,2,3
1990-09-04,4.0338657687553265,4.890671306555937,2.1400191376517927,1.7458735551077713e-05,1,2,3
1990-09-05,4.0345404360260195,4.89247989184631,2.1141100517460547,1.7458735551077713e-05,1,2,3
1990-09-06,4.0371079466748405,4.897410800730809,2.090336396799966,2.618810332661657e-05,1,2,3
1990-09-07,4.03959896396916,4.902224767123171,2.0866284293195507,3.4917471102155426e-05,1,2,3
1990-09-08,4.0401978788732755,4.902492364250104,2.099154823299351,6.401536368728495e-05,1,2,3
1990-09-09,4.03958658490832,4.900158833120048,2.102934528506637,7.27447314628238e-05,1,2,3
1990-09-10,4.0381336567247335,4.898946119646262,2.1109342339644357,7.27447314628238e-05,1,2,3
1990-09-11,4.036286472826335,4.899178421105889,2.093009291364106,7.27447314628238e-05,1,2,3
1990-09-12,4.034975363859278,4.900113569860201,2.084510458335753,7.27447314628238e-05,1,2,3
1990-09-13,4.034378138817189,4.900175409532377,2.069684281884478,7.27447314628238e-05,1,2,3
1990-09-14,4.032040400016166,4.898691935918542,2.0751519112790304,7.27447314628238e-05,1,2,3
1990-09-15,4.02756445675442,4.893996282902646,2.083335705612661,7.27447314628238e-05,1,2,3
1990-09-16,4.020796912293565,4.884877871529007,2.0804920069369244,7.27447314628238e-05,1,2,3
1990-09-17,4.011637961365112,4.870175169362559,2.081394611775539,8.147409923836266e-05,1,2,3
1990-09-18,4.002035251516853,4.85531997834828,2.0706153540750254,8.147409923836266e-05,1,2,3
1990-09-19,3.994352672793701,4.84317408249403,2.064018899285166,9.020346701390151e-05,1,2,3
1990-09-20,3.988709540600305,4.833270228448255,2.0580639088255244,0.00010184262404795333,1,2,3
1990-09-21,3.982401412612235,4.82403069158106,2.068498142220613,0.00010184262404795333,1,2,3
1990-09-22,3.974560998569325,4.813308995312577,2.0829944769541604,0.0001396698844086217,1,2,3
1990-09-23,3.963587947908939,4.799191307505776,2.067716238954193,0.0002647908225246787,1,2,3
1990-09-24,3.951230641727339,4.784684646801638,2.0384958306716356,0.0004946641739472018,1,2,3
1990-09-25,3.9404251265233117,4.774598984429728,1.99399073178934,0.0007507256286963417,1,2,3
1990-09-26,3.930962580933192,4.7656890543884725,1.9686016495122405,0.001099900339717896,1,2,3
1990-09-27,3.921928012534059,4.754335501663947,1.9640787566371631,0.0011231786537859996,1,2,3
1990-09-28,3.913010413485031,4.738163253385108,1.964689476227294,0.0012279310670924657,1,2,3
1990-09-29,3.9048074009361446,4.71877230993553,1.9668757688557301,0.0015014512573926833,1,2,3
1990-09-30,3.8966120841331437,4.699803525384647,1.9837124994828432,0.001888453228774906,1,2,3
1990-10-01,3.887765794955494,4.683014494435289,1.9888013233143438,0.0020310329024420407,1,2,3
1990-10-02,3.879369248897066,4.665458077495991,1.9970879796796246,0.002310372671259284,1,2,3
1990-10-03,3.8699883847582295,4.646272347550451,2.058067324907756,0.0028806913659278227,1,2,3
1990-10-04,3.861133574981157,4.631236094623877,2.1370486643687823,0.0030203612503364443,1,2,3
1990-10-05,3.852558403824542,4.619866927544111,2.1585665663477185,0.003576130998712418,1,2,3
1990-10-06,3.8426624862078653,4.6054818393492685,2.1509923529101416,0.01076767515112718,1,2,3
1990-10-07,3.8294284356272015,4.581856399879206,2.1526874888265644,0.017883564782820605,1,2,3
1990-10-08,3.816635851934641,4.552604906195293,2.1799440293904535,0.03287334414805008,1,2,3
1990-10-09,3.803528737813091,4.5251260301286305,2.2430075643447553,0.03510369761470025,1,2,3
1990-10-10,3.7893791745686913,4.499244617823991,2.304062442946682,0.03681901838259364,1,2,3
1990-10-11,3.7743387309811958,4.472363643940662,2.3464586803977987,0.04199262368422967,1,2,3
1990-10-12,3.7601247698769535,4.446046084547252,2.3776213212115556,0.043584278408636254,1,2,3
1990-10-13,3.747374406350775,4.4223229195715446,2.3910210935486527,0.04464344169873497,1,2,3
1990-10-14,3.7349161096316585,4.401085989915314,2.38303315459632,0.046435871881978945,1,2,3
1990-10-15,3.723345927054756,4.38259640302612,2.3460654513764343,0.04833887405704642,1,2,3
1990-10-16,3.7141330300815465,4.367909109672329,2.3160768041563853,0.05069580335644191,1,2,3
1990-10-17,3.7060714549971774,4.3561380258020455,2.327033318568267,0.06501924098147192,1,2,3
1990-10-18,3.6968310155614077,4.344306170791462,2.3751583259223326,0.07500272792742986,1,2,3
1990-10-19,3.68610291648325,4.328371387078954,2.381642429563231,0.07705994893319851,1,2,3
1990-10-20,3.674007318862027,4.3115738369061205,2.3441334670919307,0.08650512486633155,1,2,3
1990-10-21,3.6599634405851216,4.2941837589365255,2.3400979352819427,0.08882859158925414,1,2,3
1990-10-22,3.6484343365373215,4.276659854356032,2.349880076535425,0.09042606589217776,1,2,3
1990-10-23,3.6385644998969577,4.261497295310936,2.375061916490454,0.09176020426720595,1,2,3
1990-10-24,3.630955150461286,4.250719973558606,2.380211091108052,0.09263314104475984,1,2,3
1990-10-25,3.624311390419156,4.240279587561235,2.3787683657120997,0.0931321699025948,1,2,3
1990-10-26,3.615806651293952,4.224792933290871,2.389752588346529,0.09312198564019,1,2,3
1990-10-27,3.604650814806293,4.20691537006698,2.3871491541211047,0.09311471116704373,1,2,3
1990-10-28,3.592651370420938,4.188453727799445,2.387820224497333,0.09360792044636167,1,2,3
1990-10-29,3.5811657491521647,4.1731134700092385,2.3758123158874014,0.0943557362857995,1,2,3
1990-10-30,3.5705622430992054,4.163735801260963,2.357393180057519,0.09456815090167095,1,2,3
1990-10-31,3.562798480145265,4.1583361869241715,2.3355006477271476,0.09449104148632036,1,2,3
1990-11-01,3.5576058055132815,4.150392803709808,2.322016612028329,0.09808317632595459,1,2,3
1990-11-02,3.5512197466696476,4.138281981082743,2.319612449266434,0.11042068278204951,1,2,3
1990-11-03,3.5426472519960472,4.122813369465075,2.281725440361467,0.1516873140462802,1,2,3
1990-11-04,3.5312194867873257,4.099910068073799,2.2562892920625055,0.16193268202550432,1,2,3
1990-11-05,3.518390922667922,4.070501008365157,2.2855066638275225,0.19101748055897053,1,2,3
1990-11-06,3.5039821335180785,4.03815007617953,2.316250644785521,0.2218408781743982,1,2,3
1990-11-07,3.4893203542856392,4.00934698536578,2.303623666162225,0.2386725541402664,1,2,3
1990-11-08,3.476845211228044,3.9865563659152086,2.2786092142365604,0.23097325176224112,1,2,3
1990-11-09,3.4688944452972743,3.968567229885876,2.2757981581243736,0.23375355539875026,1,2,3
1990-11-10,3.4631023553397413,3.9562103417778802,2.28535825403278,0.2360450144398292,1,2,3
1990-11-11,3.4570894593159087,3.948007053866953,2.2225015818358558,0.2390828344257167,1,2,3
1990-11-12,3.4509069566907207,3.940573774022937,2.16435644616615,0.24982286657888803,1,2,3
1990-11-13,3.4428281715616773,3.9313469949320092,2.131483486848273,0.25475059468817973,1,2,3
1990-11-14,3.435997439036517,3.9233046232525286,2.1160059773847766,0.25801246844697273,1,2,3
1990-11-15,3.4316053519839307,3.916216400664026,2.1066068169059635,0.25870936297438657,1,2,3
1990-11-16,3.4258884097544944,3.9066022579783097,2.1001906553450107,0.2577200346264922,1,2,3
1990-11-17,3.418895143109965,3.8931093040584033,2.077055048646909,0.2479751503997323,1,2,3
1990-11-18,3.41398099155087,3.880701674487078,2.0049722974709225,0.24152269271897983,1,2,3
1990-11-19,3.4110318228279355,3.874374936963461,1.9596522731939647,0.2420246313660733,1,2,3
1990-11-20,3.4110118634614017,3.869528636857847,1.9603559861337425,0.25016913150065107,1,2,3
1990-11-21,3.411969800751633,3.8654139159336207,1.9381920650482787,0.25978307521077787,1,2,3
1990-11-22,3.4090411493682393,3.8601327304800375,1.9080679132330296,0.26233787017975224,1,2,3
1990-11-23,3.4060206179653583,3.852728117962223,1.853887710340519,0.26322244611434015,1,2,3
1990-11-24,3.4031036359459645,3.846342193967245,1.8404530180517171,0.26884124917252866,1,2,3
1990-11-25,3.400380938695928,3.839233382622271,1.854728825698959,0.28088632180814305,1,2,3
1990-11-26,3.3982796249520337,3.8274572347058435,1.8621318554602468,0.30701331956033084,1,2,3
1990-11-27,3.3960886760531337,3.811940312063944,1.9205108029804938,0.33722857122072936,1,2,3
1990-11-28,3.390599449602359,3.793216936727483,1.9962848207904282,0.3574807044599795,1,2,3
1990-11-29,3.3823956870884326,3.772326906000341,2.0116898333976696,0.36015043610466513,1,2,3
1990-11-30,3.373257024801239,3.7480028137741765,2.0064199572078767,0.36913441044032386,1,2,3
1990-12-01,3.361813675284877,3.721761863755167,1.9956687872946033,0.38191129507445426,1,2,3
1990-12-02,3.35049711852278,3.6947804716923276,2.004293256236153,0.40035644918416785,1,2,3
1990-12-03,3.339735600266937,3.6708285883194467,2.1097154517370207,0.4794939876479446,1,2,3
1990-12-04,3.327778610684669,3.651444517224888,2.152290084593583,0.49462198200295343,1,2,3
1990-12-05,3.318150147848372,3.636647564525045,2.092887451097834,0.4991728924032677,1,2,3
1990-12-06,3.3104627659466255,3.625673725453523,2.030534081683081,0.47370350702350383,1,2,3
1990-12-07,3.30548923542089,3.6202992839308763,2.000183329746447,0.43725403187674133,1,2,3
1990-12-08,3.3038689637301406,3.622836091885701,1.9979776793186965,0.41470171022863667,1,2,3
1990-12-09,3.301846691150744,3.630169486312423,1.9697031462496921,0.4096910531254774,1,2,3
1990-12-10,3.2984364249591813,3.6356935138914723,1.8918369678550457,0.4079670029898085,1,2,3
1990-12-11,3.294651836350268,3.633485907094903,1.8014740015266093,0.41472789833196333,1,2,3
1990-12-12,3.293061245822263,3.625195232835865,1.7851162815413515,0.42316046760313386,1,2,3
1990-12-13,3.2902971706855326,3.6108831086060675,1.791029519884825,0.43200040737049616,1,2,3
1990-12-14,3.285559978032978,3.5902597624207186,1.7912272730895844,0.45920257225370453,1,2,3
1990-12-15,3.2790771444090447,3.5675625906741506,1.8212819645661176,0.5009915106898383,1,2,3
1990-12-16,3.2716972216270976,3.5423769344526055,1.857200171411415,0.5290113263546887,1,2,3
1990-12-17,3.265359603718669,3.5181644195866237,1.9055058515590808,0.5597576145547659,1,2,3
1990-12-18,3.259134478814426,3.5014123362427605,1.9915668316634385,0.6044839852473685,1,2,3
1990-12-19,3.2503919479357837,3.4831205286911446,2.032590942751396,0.6586307986644068,1,2,3
1990-12-20,3.237915081197501,3.455072831063231,2.05430470011163,0.7221456785992274,1,2,3
1990-12-21,3.21926765651306,3.419025737186512,2.104942425729628,0.7417183760466148,1,2,3
1990-12-22,3.1970929139923414,3.378032532605878,2.1615328644191125,0.7594506317879928,1,2,3
1990-12-23,3.175885370133238,3.337030391059106,2.202216505977954,0.7853215680854314,1,2,3
1990-12-24,3.1536534958750937,3.3003319720878217,2.2161639901662378,0.8156604857893167,1,2,3
1990-12-25,3.1321923515200543,3.2600313564902335,2.2011355057338937,0.8338233903409545,1,2,3
1990-12-26,3.1127548130239897,3.2196741347391837,2.1891852909572127,0.8366153331344978,1,2,3
1990-12-27,3.0963046569336647,3.189175772710915,2.2115131839898092,0.8471662289858657,1,2,3
1990-12-28,3.084375533122088,3.166723086967365,2.2126689584782797,0.910916801850626,1,2,3
1990-12-29,3.074503443951108,3.148173234312612,2.1780602498218893,0.9215302581710519,1,2,3
1990-12-30,3.063180361549994,3.1283271532682275,2.2292346799149927,0.9603759447721999,1,2,3
1990-12-31,3.0514252136218616,3.111179366168631,2.273551894274532,0.9747372096575906,1,2,3
1991-01-01,3.0425846264356644,3.094481665299348,2.275538915439439,0.98080412026159,1,2,3
1991-01-02,3.033120227993221,3.0796579446803602,2.275306621847668,0.9691489593866164,1,2,3
1991-01-03,3.0232703970087464,3.0604336802767045,2.1863210957880845,0.8861414012090174,1,2,3
1991-01-04,3.017034814613389,3.0394204167911427,2.1274745245667557,0.854605105225254,1,2,3
1991-01-05,3.0126748925689766,3.022493271614144,2.1422710949720205,0.9026762786705173,1,2,3
1991-01-06,3.0088538314943998,3.006598709489541,2.1813214696593066,0.9176456895109372,1,2,3
1991-01-07,3.004034246999216,2.990059548777845,2.233194678351186,0.9462911098663679,1,2,3
1991-01-08,2.999620876815146,2.9692081240064554,2.244391836778073,0.9774302196163442,1,2,3
1991-01-09,2.994667714499702,2.9430250686828754,2.272650807694687,0.9991168789600413,1,2,3
1991-01-10,2.9896713534626267,2.916977657707328,2.348386489470686,1.0350280430939789,1,2,3
1991-01-11,2.9857838437980533,2.8958944014183365,2.4393772558004128,1.0897364458379102,1,2,3
1991-01-12,2.9808358417031795,2.8808285968714995,2.5046134190542233,1.1374453505204885,1,2,3
1991-01-13,2.977577167300188,2.872444358740494,2.506516176857409,1.129636931045269,1,2,3
1991-01-14,2.976945754556043,2.8719685149965914,2.506179502975218,1.112771792502928,1,2,3
1991-01-15,2.9772301499283236,2.8722858594596934,2.5133699765087414,1.0833843758865764,1,2,3
1991-01-16,2.9775277107792992,2.873045990378187,2.532057464576176,1.0702874144340095,1,2,3
1991-01-17,2.9764931873910454,2.8735533487113045,2.5031668980113464,1.0484348971025774,1,2,3
1991-01-18,2.9760516009711893,2.8721188162129865,2.4339912328147344,1.0122618519353737,1,2,3
1991-01-19,2.9794776701824905,2.8767923602229195,2.4163965114968247,0.9732910443961096,1,2,3
1991-01-20,2.9834132420012938,2.886032136396324,2.418438569542135,0.9269730189791004,1,2,3
1991-01-21,2.984995723953378,2.8931565628545073,2.3578110807838923,0.917775175132941,1,2,3
1991-01-22,2.987905155934171,2.9031018223927254,2.278347314598779,0.9047000370998131,1,2,3
1991-01-23,2.9939343262637252,2.9174009330038366,2.2070293862780535,0.8975812376788611,1,2,3
1991-01-24,3.0006961600739976,2.926681155930479,2.194305998222878,0.8896826147366277,1,2,3
1991-01-25,3.005150046158718,2.9341291465141732,2.206101350605045,0.8952766845861189,1,2,3
1991-01-26,3.008048476678104,2.9432096737534916,2.1995865022240593,0.9052689008998523,1,2,3
1991-01-27,3.0116549046412318,2.9526177884359734,2.1636660179906073,0.8855958157230462,1,2,3
1991-01-28,3.012659334560134,2.9597256668365537,2.1331953236111634,0.8296914895938662,1,2,3
1991-01-29,3.0123961740867418,2.9626507772337263,2.0989745300704437,0.8185979180457855,1,2,3
1991-01-30,3.0153607638664286,2.9681316958473998,2.0877067726107637,0.7958099034677414,1,2,3
1991-01-31,3.0201848823229804,2.975497855373224,2.0710708317059496,0.793521354215921,1,2,3
1991-02-01,3.0242520581698527,2.987949945953472,2.069659230614777,0.7869423207024231,1,2,3
1991-02-02,3.0314774539289617,3.008211866464169,2.0759649388502304,0.7809888918795056,1,2,3
1991-02-03,3.0434463869602326,3.038902365737642,2.062834657444763,0.7761775553405544,1,2,3
1991-02-04,3.0574786799958207,3.073736674781417,2.071404089505909,0.7536005004837525,1,2,3
1991-02-05,3.0696883047544077,3.103517399479382,2.100060844220198,0.6938436133763012,1,2,3
1991-02-06,3.0805947504040305,3.128803296306285,2.0949427939073795,0.676937737784341,1,2,3
1991-02-07,3.0907843649656597,3.1525321056473743,2.0574011888725297,0.6489673885368852,1,2,3
1991-02-08,3.0986661878868613,3.1767443981432772,2.0396531234188755,0.6183534957480704,1,2,3
1991-02-09,3.104586611607627,3.201939690739872,2.0039877066587413,0.5961357998646948,1,2,3
1991-02-10,3.1090537436708576,3.224114237631004,1.9145755498848591,0.5577847774374941,1,2,3
1991-02-11,3.1106199728966666,3.240415478381565,1.8155251068759282,0.49631547935140796,1,2,3
1991-02-12,3.112572104423691,3.25295918456156,1.7532719425399788,0.43554889537125274,1,2,3
1991-02-13,3.117541089437928,3.2648687938368304,1.7709232189970612,0.44048680774294924,1,2,3
1991-02-14,3.11976395362386,3.2728071715583575,1.8128932052985713,0.4794416114412914,1,2,3
1991-02-15,3.1145705527658487,3.2716417392421664,1.7772315841853612,0.5052456225857842,1,2,3
1991-02-16,3.1083861775317563,3.2678630393914654,1.7247248820218046,0.504058428568311,1,2,3
1991-02-17,3.1075519411362436,3.270551753132657,1.7302528622024544,0.5329235380127594,1,2,3
1991-02-18,3.1109948618039134,3.27416591521202,1.7741848183991706,0.5724021037776339,1,2,3
1991-02-19,3.114199231198992,3.279307051654655,1.8366486411394227,0.5915397877308736,1,2,3
1991-02-20,3.1210520285292107,3.293474516967734,1.8631843883523742,0.5757760044228797,1,2,3
1991-02-21,3.1340267923736977,3.3198175170924,1.8740425955089146,0.5522459935839147,1,2,3
1991-02-22,3.1479348723507163,3.347526609216291,1.9025737143100065,0.5410389402547521,1,2,3
1991-02-23,3.157069678539793,3.3646591301888256,1.9231575075808558,0.5459783075210778,1,2,3
1991-02-24,3.1643848733059228,3.3794333121983917,1.8937632586691628,0.5505088493965824,1,2,3
1991-02-25,3.1735955750336124,3.3953998667317618,1.8800526228489596,0.5352193617377261,1,2,3
1991-02-26,3.1819126579442862,3.40829329340664,1.8852640460761172,0.5204958280896506,1,2,3
1991-02-27,3.18647376470367,3.416876550816248,1.8844612667516132,0.519528323161195,1,2,3
1991-02-28,3.1925296860177217,3.428002005445419,1.889368658660129,0.507881891653997,1,2,3
1991-03-01,3.205602638045627,3.4461044266716656,1.9695816855481123,0.5259051263212262,1,2,3
1991-03-02,3.218610120297371,3.4642035013952133,2.0551522680698415,0.5335709661227785,1,2,3
1991-03-03,3.22851602257487,3.4773899534865675,2.128807935331286,0.525523943928361,1,2,3
